country,year,CE,average_gvc,average_gvcs,average_gvcc,average_f,average_b
BGR,2007,55417.31452368451,0.5442430468186957,0.33538979544089664,0.20885325137779906,0.22681350197787026,0.3174295448408254
BGR,2008,51813.16499999999,0.5602071169342493,0.3378739381587102,0.22233317877553907,0.24199057254155873,0.3182165443926906
BGR,2009,43730.704,0.4686383391215631,0.2966449906374773,0.17199334848408568,0.20877291456026564,0.2598654245612975
BGR,2010,45687.245,0.5343328147076074,0.31479753886068845,0.21953527584691895,0.2593431129631048,0.2749897017445026
BGR,2011,50841.763,0.5729157441520263,0.3199654121248753,0.2529503320271509,0.2902079913994319,0.28270775275259435
BGR,2012,46045.13,0.5843877016359171,0.33011876925203365,0.25426893238388354,0.28775947360699783,0.2966282280289194
BGR,2013,40567.793,0.6065854771532674,0.33150922940956473,0.27507624774370265,0.3062092764829916,0.30037620067027576
BGR,2014,43129.553,0.6047821149153104,0.32947504896807595,0.2753070659472346,0.30491156884056986,0.2998705460747407
BRA,2000,317840.13021758053,0.1584271460352651,0.11081147256458665,0.047615673470678396,0.07902271121979038,0.07940443481547471
BRA,2001,324014.15152075025,0.17978657591447972,0.12570666863699004,0.054079907277489604,0.09193296146090726,0.08785361445357244
BRA,2002,323378.3687582147,0.1899115756932296,0.13168885175960965,0.05822272393361985,0.10618336771218526,0.08372820798104434
BRA,2003,320530.26401368115,0.19517637501615387,0.13482583276464738,0.06035054225150651,0.10802451012211381,0.08715186489404007
BRA,2004,332869.67629052297,0.19774924089913315,0.1346511512025394,0.06309808969659374,0.10967287362697135,0.08807636727216181
BRA,2005,328195.8696109408,0.18855362905913436,0.12738191070643656,0.06117171835269777,0.10422991273176853,0.08432371632736584
BRA,2006,331528.6082857244,0.18732169196734155,0.1253024351874186,0.062019256779922934,0.10343023730205415,0.0838914546652874
BRA,2007,351240.0115826055,0.1807784077962951,0.12108449123370528,0.0596939165625898,0.095668331220877,0.08511007657541807
BRA,2008,366713.9060744854,0.19082866975848337,0.12751279771391064,0.06331587204457269,0.09409860489028442,0.09673006486819899
BRA,2009,347398.52265707304,0.16305991221321722,0.11421973833790802,0.04884017387530919,0.08307153964978028,0.07998837256343692
BRA,2010,398977.41141013376,0.16717019817117212,0.11477510603670897,0.05239509213446313,0.08426301047970555,0.08290718769146657
BRA,2011,415977.2783189971,0.1729428370320695,0.11672178498432474,0.05622105204774472,0.08707653265613505,0.08586630437593447
BRA,2012,437550.11398226686,0.18217040129616177,0.12399681608724925,0.058173585208912484,0.0901795805255718,0.09199082077058998
BRA,2013,470022.6927470287,0.18619774817062443,0.12724322573852084,0.05895452243210355,0.08759794965269924,0.09859979851792519
BRA,2014,494476.9529405852,0.18893162177367062,0.13032602887787084,0.058605592895799724,0.08886141377124979,0.10007020800242086
CAN,2000,436228.3863446833,0.46718520817840464,0.3043588865699986,0.16282632160840613,0.2710586627807,0.19612654539770463
CAN,2001,431892.8935999971,0.46658141878473575,0.3148365356388137,0.1517448831459222,0.2725002850495003,0.1940811337352355
CAN,2002,427942.5111288418,0.46368843561040274,0.3319595968235948,0.13172883878680786,0.2702326653005792,0.19345577030982347
CAN,2003,442758.0275791232,0.448874446044673,0.3002905916259769,0.1485838544186961,0.2587068683683445,0.19016757767632855
CAN,2004,430915.6437896546,0.45831465751891,0.30581132131794836,0.1525033362009616,0.26533525277320363,0.1929794047457064
CAN,2005,456242.89318669506,0.46134537209026405,0.30890571048932625,0.15243966160093775,0.26325470121016575,0.19809067088009827
CAN,2006,450889.6213592109,0.45825569825740886,0.30021851436498415,0.15803718389242477,0.26045931681830725,0.1977963814391016
CAN,2007,471198.47971573373,0.4530580932307618,0.2900917946742162,0.16296629855654554,0.26028091682643156,0.19277717640433023
CAN,2008,449387.36500732426,0.46290875294444656,0.29925654005621377,0.16365221288823276,0.26177406977287015,0.2011346831715764
CAN,2009,428381.6104472732,0.4115846927145702,0.27302375279135327,0.13856093992321686,0.22498731666926342,0.18659737604530682
CAN,2010,450269.02388160763,0.41289958597140664,0.30278708820891653,0.11011249776249007,0.22008611211183388,0.19281347385957276
CAN,2011,455831.8482305147,0.43136033358056003,0.21229794248465417,0.2190623910959059,0.230736698346739,0.20062363523382104
CAN,2012,456566.8049452469,0.43091425661674654,0.22238354301061414,0.2085307136061324,0.23097259673966794,0.19994165987707863
CAN,2013,463917.555775642,0.43745051811643054,0.21902447135018843,0.21842604676624194,0.23964627304119615,0.1978042450752344
CAN,2014,466506.3657221623,0.4498971821451647,0.06112731540845475,0.38876986673670944,0.24423639847129575,0.205660783673869
CHE,2000,28247.885150666378,0.44449709776680674,0.2506741187186149,0.19382297904819196,0.24901263071884988,0.1954844670479569
CHE,2001,29152.17514616143,0.4345165022217475,0.2421487944941538,0.19236770772759376,0.2399322191550453,0.1945842830667022
CHE,2002,27782.997838967967,0.42564810982937795,0.23320630458692493,0.19244180524245308,0.24431795184540772,0.18133015798397026
CHE,2003,27593.73792470323,0.42397060033317985,0.2335824049964269,0.19038819533675272,0.23888571262135677,0.1850848877118231
CHE,2004,27629.35691627305,0.4401207214919358,0.23676026837011796,0.20336045312181797,0.24884567093392337,0.19127505055801247
CHE,2005,27876.852073179045,0.44746379549878595,0.238848693870545,0.20861510162824082,0.248328446778306,0.19913534872047992
CHE,2006,27928.09509145736,0.4585057994975179,0.2409241801371971,0.21758161936032078,0.24900569948670082,0.2095001000108171
CHE,2007,27242.339047815178,0.47981770563494325,0.24941835757700304,0.2303993480579401,0.265119520822461,0.21469818481248223
CHE,2008,27990.649549203717,0.4724929429176098,0.2445531966463802,0.22793974627122962,0.2613656107406243,0.2111273321769854
CHE,2009,26800.028930549885,0.4495789805474368,0.24718322644162571,0.20239575410581098,0.2541228731462206,0.19545610740121616
CHE,2010,27605.011605235824,0.4562169931502751,0.2437433278517487,0.2124736652985265,0.26129736402761633,0.19491962912265873
CHE,2011,26651.23553898584,0.44987159893786915,0.23379983418486955,0.2160717647529995,0.25080541926477495,0.19906617967309417
CHE,2012,27061.14503788081,0.4637197009808698,0.24313157098199784,0.22058812999887203,0.26042092374636583,0.20329877723450399
CHE,2013,27524.182708378918,0.4613429108130047,0.24448618491635954,0.21685672589664506,0.25637907895979273,0.204963831853212
CHE,2014,25962.904027591456,0.46604436350768885,0.24735346149458615,0.21869090201310273,0.2618100972869617,0.20423426622072718
CHN,2000,3376267.009989873,0.1857088385841478,0.11245272002070585,0.07325611856344201,0.07844600648796035,0.10726283209618745
CHN,2001,3581295.6823813897,0.1789716137327966,0.11188735163775333,0.06708426209504324,0.07692101023798067,0.10205060349481596
CHN,2002,3878076.4864274426,0.19554695857944218,0.1197308888005411,0.07581606977890104,0.0856359577731985,0.10991100080624368
CHN,2003,4502876.402707703,0.22081275245443507,0.12944059919365972,0.09137215326077536,0.09378926944007987,0.1270234830143552
CHN,2004,5194125.969407175,0.2484862288486632,0.14566529426020552,0.10282093458845766,0.10506965916223084,0.14341656968643238
CHN,2005,5882176.671140119,0.2579240027061882,0.1495944682227612,0.10832953448342697,0.11101621189404572,0.1469077908121425
CHN,2006,6513085.5806137705,0.2640533749179664,0.14934521876173473,0.11470815615623163,0.11934691301642479,0.1447064619015416
CHN,2007,7099829.72648768,0.2658349486175588,0.1506945863359469,0.11514036228161187,0.12102766735191708,0.14480728126564174
CHN,2008,7250476.145597963,0.2537642033387324,0.1444771013070457,0.10928710203168673,0.11669624737754519,0.1370679559611872
CHN,2009,7802220.752903391,0.20564250622860963,0.12290657147123317,0.0827359347573765,0.09306050067633163,0.11258200555227803
CHN,2010,8499984.638644312,0.22852114586076533,0.1333931026468201,0.09512804321394536,0.10239786053795627,0.1261232853228091
CHN,2011,9297218.231604284,0.23088533881618642,0.1344529843727309,0.09643235444345546,0.10227815929940016,0.12860717951678624
CHN,2012,9511118.912993869,0.21747883774731647,0.12766115351604243,0.08981768423127395,0.09773006383604024,0.11974877391127622
CHN,2013,9985504.160875471,0.20975726626387317,0.12366579249859774,0.08609147376527533,0.09452160050814304,0.11523566575573016
CHN,2014,9946168.06743201,0.20019207426874816,0.11934983391090138,0.08084224035784672,0.0950503856983218,0.10514168857042637
CYP,2000,6778.093801229903,0.4280102515521287,0.2666400885495961,0.16137016300253237,0.17805012771365683,0.24996012383847185
CYP,2001,6616.608352953482,0.4581759429307228,0.3099991057973797,0.14817683713334298,0.20317576827062783,0.255000174660095
CYP,2002,6710.30778868574,0.4587749124975799,0.29379988561652126,0.16497502688105867,0.19540479284782125,0.2633701196497586
CYP,2003,7311.789189170795,0.4666940932851665,0.3109770787745229,0.15571701451064365,0.20673321870250175,0.2599608745826647
CYP,2004,7266.30150857536,0.4886107940938818,0.2904400784196194,0.19817071567426237,0.22921894629512798,0.25939184779875385
CYP,2005,7094.880092257715,0.463305028216696,0.2313790015260256,0.23192602669067017,0.2149687960743882,0.24833623214230782
CYP,2006,7103.339013046854,0.45340696495272353,0.22530029358615988,0.22810667136656373,0.19558750677314987,0.2578194581795737
CYP,2007,7389.550115435993,0.4990541850201142,0.28358808950338044,0.21546609551673362,0.23166010862766045,0.2673940763924538
CYP,2008,7555.482,0.6458107600042988,0.3540291708943604,0.2917815891099382,0.3509565495395947,0.294854210464704
CYP,2009,7267.059,0.5007359539415877,0.28012897509049217,0.22060697885109534,0.224789957349116,0.27594599659247165
CYP,2010,6868.871,0.49108636540005846,0.2282216376326604,0.26286472776739817,0.22562419821743407,0.2654621671826244
CYP,2011,6301.431,0.6996015916675792,0.34794099278036267,0.35166059888721696,0.429327546385945,0.2702740452816341
CYP,2012,5693.093,0.6557163253293243,0.25983554421858057,0.3958807811107436,0.3679511171467383,0.287765208182586
CYP,2013,5091.093,0.7716104794736822,0.39687772554019884,0.3747327539334835,0.4943125084384971,0.2772979710351852
CYP,2014,5433.1320000000005,0.97877563760373,0.3563452777557193,0.6224303598480128,0.7068990661841206,0.2718765714196095
CZE,2000,120631.88308756473,0.5253928482339351,0.3018330462531435,0.22355980198079164,0.2766811178807507,0.2487117303531844
CZE,2001,119561.33825133719,0.5168787623972945,0.2918542360716275,0.22502452632566688,0.27411252205377634,0.24276624034351815
CZE,2002,115188.88186516044,0.4979970721076744,0.2761038253122441,0.2218932467954302,0.2582211652838976,0.2397759068237768
CZE,2003,117590.82357640342,0.499114298489474,0.267566298437289,0.23154800005218498,0.263518612483275,0.235595686006199
CZE,2004,119878.78084620945,0.5315163826828141,0.2706946352725101,0.260821747410304,0.27981398893388804,0.25170239374892617
CZE,2005,116917.66988235123,0.5421852386787888,0.26909299121057334,0.27309224746821553,0.28130427611204406,0.2608809625667447
CZE,2006,116419.16147015609,0.5565843399785525,0.275354104245842,0.28123023573271055,0.28329811089155904,0.27328622908699346
CZE,2007,120664.9407118402,0.5624259444210344,0.27112933625806135,0.2912966081629731,0.28766419141798505,0.27476175300304934
CZE,2008,99572.162,0.5576882806441944,0.2712755935179084,0.28641268712628587,0.28341473471339235,0.2742735459308021
CZE,2009,91406.65199999999,0.552312901663586,0.2737169531050732,0.27859594855851294,0.2894678030208622,0.2628450986427238
CZE,2010,93577.573,0.5951277563450494,0.28743707815485225,0.30769067819019724,0.30702935986093305,0.28809839648411634
CZE,2011,90720.826,0.6115611746706038,0.2835618108976391,0.3279993637729647,0.31276611233074414,0.29879506233985975
CZE,2012,86619.906,0.6326805847615541,0.2893836816436836,0.3432969031178705,0.3235130527050389,0.30916753205651515
CZE,2013,82597.057,0.645134415276373,0.28952676038365593,0.355607654892717,0.3354956300722852,0.3096387852040878
CZE,2014,81923.242,0.6524406819735324,0.2897193974054146,0.3627212845681178,0.336845223855108,0.31559545811842443
DEU,2000,819016.2580476785,0.3516907721364872,0.1983798979341472,0.15331087420233996,0.19612370562792733,0.15556706650855986
DEU,2001,831616.5505619362,0.3494994693739613,0.1963321381410452,0.15316733123291612,0.1971847390266404,0.15231473034732093
DEU,2002,837326.6308064042,0.3559947732913013,0.19978033634902062,0.15621443694228054,0.21312695015758562,0.14286782313371568
DEU,2003,846245.0986207277,0.36810211477032334,0.20730641783058895,0.16079569693973422,0.21816852118501548,0.14993359358530786
DEU,2004,828826.221863189,0.38012919456823796,0.20887159911152448,0.17125759545671343,0.22492385193399625,0.15520534263424166
DEU,2005,798933.5504497973,0.3990822850047385,0.2144828932802772,0.18459939172446138,0.2331238104853626,0.16595847451937595
DEU,2006,806342.573338687,0.42085392667170285,0.22043647603866298,0.2004174506330398,0.2441376000778063,0.17671632659389658
DEU,2007,807655.2064701368,0.4323354743199929,0.22667824854358737,0.20565722577640552,0.2521957403136874,0.18013973400630554
DEU,2008,725369.501,0.44022529773645136,0.2290779264919318,0.21114737124451935,0.2529709334610267,0.18725436427542463
DEU,2009,658761.094,0.42555290529061335,0.2297328834798925,0.19582002181072086,0.24882650288784494,0.17672640240276843
DEU,2010,696776.764,0.4468393673778975,0.23441441106120503,0.21242495631669248,0.2531717609551313,0.1936676064227662
DEU,2011,683724.8400000001,0.4617393208966268,0.23898462485854752,0.2227546960380793,0.2573503920508417,0.20438892884578508
DEU,2012,690589.4619999999,0.4666546033315777,0.2401787790973356,0.226475824234242,0.26223689937975425,0.2044177039518235
DEU,2013,699356.712,0.4641796984020342,0.2370958102470512,0.22708388815498293,0.2638111732172258,0.2003685251848084
DEU,2014,676142.721,0.4718483539864042,0.24191398047802307,0.22993437350838117,0.2713168671849624,0.20053148680144178
DNK,2000,66281.486,0.4535565119348065,0.22387027017634437,0.22968624175846208,0.23410265709899253,0.219453854835814
DNK,2001,66762.661,0.4545443129502013,0.22346864490267712,0.2310756680475241,0.23502961408854708,0.21951469886165426
DNK,2002,68010.898,0.4620275924969162,0.22441409439611573,0.23761349810080054,0.23821422761178165,0.22381336488513456
DNK,2003,76901.768,0.4601902844662269,0.22299773109096677,0.23719255337526002,0.2415663145352754,0.21862396993095146
DNK,2004,72736.285,0.4700693131245234,0.2246496966842998,0.24541961644022345,0.24299805255875037,0.227071260565773
DNK,2005,77340.669,0.49918080543767573,0.23130440356425014,0.26787640187342554,0.25415262998981436,0.24502817544786135
DNK,2006,95160.208,0.5222416017554774,0.2364331069183293,0.28580849483714815,0.2660812694199531,0.2561603323355243
DNK,2007,91846.389,0.5353901236026204,0.2473189267938706,0.28807119680874976,0.2699788129562018,0.26541131064641865
DNK,2008,86029.76,0.5498101840245041,0.24689362222348749,0.30291656180101667,0.27644267532337047,0.2733675087011336
DNK,2009,79711.709,0.5290263034904484,0.2556479997498818,0.27337830374056654,0.2798850578564182,0.24914124563403026
DNK,2010,78061.26,0.5327931426203255,0.23953587504707413,0.2932572675732514,0.27774937737822586,0.25504376524209965
DNK,2011,76453.847,0.5471610069160466,0.24556444088909382,0.3015965660269528,0.27969279109619083,0.26746821581985575
DNK,2012,70136.413,0.5581000564479993,0.2540621042803177,0.30403795216768165,0.29091335908831817,0.26718669735968115
DNK,2013,68290.118,0.5644572879057126,0.25802075282934,0.3064365350763724,0.29025211844094,0.27420516946477247
DNK,2014,63441.2,0.5606668495516072,0.2609842204100844,0.2996826291415228,0.29017232650896435,0.2704945230426429
ESP,2000,263735.4138636986,0.35883405921459666,0.22159093981602968,0.137243119398567,0.16840062678973047,0.1904334324248662
ESP,2001,266563.5827654048,0.3460732503018136,0.21480738377796263,0.1312658665238509,0.16802667514851116,0.17804657515330244
ESP,2002,283431.249733289,0.3353362945798123,0.20779364160906577,0.12754265297074655,0.16472488769522484,0.17061140688458748
ESP,2003,285574.2017264286,0.3271761202056538,0.20058447662979473,0.126591643575859,0.16194942343690247,0.16522669676875132
ESP,2004,295664.41359796457,0.33499845405534573,0.20117176323075325,0.13382669082459245,0.16407607151324988,0.1709223825420959
ESP,2005,307048.98772745667,0.33905860271251287,0.20019902892279204,0.13885957378972086,0.16017774946340738,0.17888085324910555
ESP,2006,295630.98904772603,0.3506716798393101,0.20467076991264868,0.14600090992666137,0.16219102890489245,0.18848065093441765
ESP,2007,309768.52090192307,0.3608409366599147,0.20902996086907633,0.15181097579083852,0.1701229473224801,0.1907179893374346
ESP,2008,276979.361,0.3579326251899617,0.20545765906171432,0.15247496612824737,0.16898762338277623,0.1889450018071855
ESP,2009,238896.481,0.32055362915054647,0.1913669166355656,0.12918671251498084,0.1589246542228594,0.16162897492768707
ESP,2010,225758.924,0.3536352754633308,0.20072238713269946,0.15291288833063135,0.1703315647919566,0.18330371067137424
ESP,2011,232377.4,0.3772434943588081,0.20936724007097726,0.1678762542878308,0.18466138441690502,0.19258210994190308
ESP,2012,230872.177,0.3867314639780096,0.21349521364034782,0.1732362503376618,0.19404822845887681,0.19268323551913283
ESP,2013,203999.631,0.3875556006218756,0.21039886666097915,0.1771567339608964,0.19737102519436192,0.1901845754275137
ESP,2014,207497.199,0.3961951271683303,0.21492025924229094,0.1812748679260394,0.20117355132285716,0.19502157584547314
EST,2000,14473.129395971306,0.5556123325316213,0.3371165785462678,0.21849575398535356,0.2590222249669288,0.29659010756469256
EST,2001,14819.035584434485,0.5627724876177883,0.27114249528177314,0.2916299923360151,0.26754698752409284,0.2952255000936955
EST,2002,14266.492285566648,0.5643206864067146,0.4746981120782298,0.0896225743284846,0.2736382545559617,0.290682431850753
EST,2003,16315.825581392823,0.5701182044074357,0.22222139283245554,0.34789681157498015,0.285891571986115,0.2842266324213207
EST,2004,16612.22149030242,0.6033347769327693,0.2869905154585001,0.3163442614742691,0.303688175655869,0.2996466012769003
EST,2005,16805.680010078464,0.632866011553742,0.29038564694725294,0.3424803646064892,0.32729998530364685,0.3055660262500952
EST,2006,15429.978386863964,0.6365156005584525,0.3002299363971614,0.3362856641612909,0.32186558080601935,0.3146500197524331
EST,2007,19143.284919164784,0.6533032993861605,0.30916788756680796,0.3441354118193526,0.3430936467542401,0.3102096526319204
EST,2008,17698.816,0.66622132432569,0.3061748074258559,0.3600465168998341,0.35489365651457205,0.311327667811118
EST,2009,14273.971,0.6329999924774535,0.3149911327745252,0.3180088597029284,0.3447509177952891,0.28824907468216443
EST,2010,18800.916,0.6869901143425309,0.3168528073583239,0.370137306984207,0.372327531598072,0.3146625827444588
EST,2011,18332.186,0.7095147101711885,0.3660649059634773,0.34344980420771115,0.383209848805371,0.3263048613658175
EST,2012,17639.69,0.7226998265985012,0.3191267667096757,0.4035730598888255,0.38194787912162215,0.3407519474768791
EST,2013,19426.076,0.723222189159399,0.48929187697787024,0.23393031218152843,0.3872918809415267,0.3359303082178722
EST,2014,18608.819,0.7073596997901712,0.3193444487409897,0.3880152510491814,0.37892789963726964,0.32843180015290147
FIN,2000,60793.343866279305,0.4251446272252505,0.2469635729239356,0.17818105430131484,0.24078631006807866,0.1843583171571718
FIN,2001,68201.35559361403,0.4107561657688415,0.23825687799423348,0.17249928777460805,0.23822424221247132,0.1725319235563702
FIN,2002,72974.64049739538,0.4193437236194792,0.2451846150412078,0.17415910857827138,0.2459251979876022,0.17341852563187696
FIN,2003,78932.40599618068,0.41917629941335627,0.2431694319582236,0.17600686745513275,0.24137933931087535,0.17779696010248094
FIN,2004,73955.375646957,0.43947030474006543,0.2531749038671432,0.18629540087292218,0.25213404896714614,0.18733625577291935
FIN,2005,61112.99133252907,0.4501028138445696,0.25023417350614907,0.19986864033842047,0.24441496499287124,0.20568784885169838
FIN,2006,73138.45989648627,0.4670784752993125,0.254467153052709,0.21261132224660356,0.2518481368842371,0.21523033841507544
FIN,2007,71901.62337932391,0.47443597134977156,0.2561696901161956,0.21826628123357605,0.25645828662277814,0.21797768472699341
FIN,2008,54611.465,0.4921577947246077,0.2634582600968393,0.22869953462776826,0.25729866892395087,0.23485912580065688
FIN,2009,52367.445999999996,0.46723346928626563,0.25314473537317633,0.2140887339130892,0.25462577067026226,0.2126076986160034
FIN,2010,60790.842,0.49642300959781455,0.2663103475297691,0.23011266206804526,0.26303591700575885,0.2333870925920557
FIN,2011,54094.424,0.5108007690225254,0.27476093202573454,0.23603983699679082,0.2624789087943353,0.24832186022819014
FIN,2012,48412.124,0.5232692879511449,0.2765125913517284,0.24675669659941668,0.2685928745343456,0.2546764134167993
FIN,2013,49430.493,0.5306781950068332,0.2766743040331439,0.2540038909736892,0.27752419041911613,0.25315400458771703
FIN,2014,44976.357,0.5200602304421702,0.2694336610788338,0.2506265693633364,0.272734634501252,0.2473255959409182
